page_id,is_success,count,category_count,error_count,alert_count,contrast_count,error_alt_missing,error_alt_link_missing,error_alt_spacer_missing,error_label_missing,error_link_empty,error_aria_reference_broken,alert_alt_duplicate,alert_label_orphaned,alert_link_internal_broken,alert_link_suspicious,alert_link_redundant,alert_noscript,alert_tabindex,alert_text_small,alert_title_redundant,contrast_contrast,error_button_empty,error_link_skip_broken,alert_alt_suspicious,alert_heading_skipped,alert_link_pdf,alert_youtube_video,error_alt_input_missing,error_aria_menu_broken,alert_legend_missing,alert_event_handler,alert_alt_long,error_label_empty,alert_heading_possible,alert_link_excel,alert_alt_redundant,alert_table_layout,alert_h1_missing,alert_underline,error_label_multiple,error_heading_empty,alert_label_title,alert_audio_video,alert_select_missing_label,alert_html5_video_audio,alert_fieldset_missing,alert_heading_missing,alert_region_missing,error_th_empty,alert_image_title,alert_link_powerpoint,error_language_missing,alert_text_justified,alert_javascript_jumpmenu,alert_accesskey,alert_link_word,alert_list_possible,alert_flash,error_meta_refresh,alert_plugin,error_title_invalid,error_alt_map_missing,alert_link_document,error_alt_area_missing,alert_longdesc,alert_table_caption_possible,error_marquee,error_longdesc_invalid
6175_home,True,13,4,0,13,0,,,,,,,,,,,3.0,,,,,,,,,,8.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6176_home,True,7,3,0,7,0,,,,,,,,,,,1.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6177_home,True,65,14,29,34,2,,13.0,2.0,,,,,2.0,1.0,,2.0,3.0,,17.0,,2.0,,,,1.0,1.0,,,,2.0,,,13.0,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6182_home,True,38,9,11,27,0,,1.0,,,7.0,2.0,,,,,,2.0,,6.0,16.0,,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6183_home,True,79,4,1,78,0,,,,,,,,,,,17.0,,,60.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6185_home,True,132,4,0,22,110,,,,,,,,,,8.0,9.0,5.0,,,,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6187_home,True,27,6,2,25,0,,2.0,,,,,,,,1.0,12.0,2.0,,,,,,,,2.0,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6188_home,True,296,20,155,47,94,119.0,10.0,1.0,19.0,5.0,1.0,1.0,,,3.0,10.0,1.0,11.0,,2.0,94.0,,,3.0,,1.0,,,,,1.0,1.0,,,,3.0,,,,,,,,8.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
6190_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
6191_home,True,81,17,26,36,19,,6.0,5.0,11.0,1.0,,,,,3.0,10.0,2.0,,5.0,6.0,19.0,2.0,,,,,5.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,
6192_home,True,233,19,126,46,61,98.0,2.0,1.0,19.0,5.0,1.0,,,,3.0,6.0,1.0,11.0,,4.0,61.0,,,2.0,,1.0,,,,,1.0,4.0,,,,3.0,,,,,,,,8.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
6193_home,True,2,2,0,2,0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6194_home,True,50,14,21,25,4,,7.0,,2.0,8.0,1.0,,,,,5.0,2.0,,6.0,4.0,4.0,3.0,,,3.0,,,,,3.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
6195_home,True,2,2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
6196_home,True,3,2,1,2,0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6197_home,True,41,15,7,32,2,,,2.0,2.0,1.0,,2.0,,,,4.0,6.0,,,5.0,2.0,,,4.0,2.0,1.0,,,,,,,,,,2.0,6.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6198_home,True,6,5,1,5,0,,,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
6199_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
6202_home,True,66,14,13,53,0,2.0,,8.0,1.0,1.0,,,6.0,,1.0,3.0,2.0,,24.0,14.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,
6204_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
6206_home,True,73,12,15,16,42,4.0,1.0,,2.0,7.0,,,,,1.0,,4.0,,7.0,2.0,42.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
6209_home,True,141,18,12,128,1,1.0,1.0,2.0,1.0,4.0,3.0,5.0,27.0,1.0,1.0,8.0,3.0,11.0,1.0,66.0,1.0,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6211_home,True,30,10,10,16,4,,,,1.0,6.0,,,1.0,,,12.0,1.0,,,,4.0,2.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
6219_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
6221_home,True,4,3,1,3,0,,,1.0,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6222_home,True,48,13,25,21,2,,,2.0,,,,,2.0,1.0,,3.0,3.0,,3.0,,2.0,,,,1.0,1.0,,,,2.0,,,22.0,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6226_home,True,37,14,13,20,4,1.0,5.0,,1.0,4.0,1.0,,,,1.0,10.0,,,1.0,,4.0,,,,2.0,4.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6229_home,True,25,10,5,20,0,,,2.0,,2.0,1.0,1.0,,,3.0,8.0,1.0,,,,,,,,2.0,,,,,,,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
6231_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
6232_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
6235_home,True,38,13,11,25,2,,,2.0,,,,,2.0,1.0,,4.0,3.0,,6.0,,2.0,,,,1.0,1.0,,,,2.0,,,8.0,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6236_home,True,22,6,0,22,0,,,,,,,3.0,,,1.0,10.0,3.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6237_home,True,12,6,2,10,0,,1.0,,,,,,,,,5.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6238_home,True,12,6,6,6,0,,,4.0,1.0,,,,,,,3.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
6241_home,True,38,13,16,20,2,,,2.0,,,,,2.0,1.0,,3.0,3.0,,2.0,,2.0,,,,1.0,1.0,,,,2.0,,,13.0,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6242_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
6245_home,True,12,6,0,12,0,,,,,,,,,,4.0,1.0,3.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6246_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
6248_home,True,53,14,11,38,4,1.0,,2.0,1.0,4.0,3.0,4.0,4.0,1.0,,7.0,2.0,15.0,3.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6249_home,True,66,14,21,37,8,,7.0,,2.0,8.0,1.0,,,,6.0,12.0,2.0,,6.0,4.0,8.0,3.0,,,3.0,,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
6250_home,True,204,20,56,146,2,8.0,13.0,,9.0,9.0,,,8.0,,,44.0,3.0,,14.0,13.0,2.0,4.0,,3.0,2.0,,,,,1.0,44.0,4.0,13.0,,,,1.0,,,,,,,2.0,,,,,,,,,7.0,,,,,,,,,,,,,,,
6254_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
6256_home,True,15,7,0,15,0,,,,,,,2.0,,,3.0,4.0,3.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6258_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
6260_home,True,198,20,53,105,40,7.0,10.0,,9.0,14.0,,,8.0,,,34.0,3.0,,15.0,9.0,40.0,4.0,,1.0,2.0,,,,,1.0,20.0,1.0,9.0,,,,1.0,,,,,,,2.0,,,,,,,,,8.0,,,,,,,,,,,,,,,
6262_home,True,4,4,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,
6264_home,True,4,3,1,3,0,,,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6266_home,True,20,5,0,20,0,,,,,,,5.0,,,,7.0,3.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6267_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
6268_home,True,47,14,10,21,16,,,2.0,2.0,4.0,1.0,,,,1.0,8.0,1.0,,1.0,1.0,16.0,,,,5.0,,,,,,,,,,,3.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6272_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
6273_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
6274_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
6275_home,True,116,11,31,26,59,7.0,13.0,,1.0,5.0,,,,,,1.0,,,,23.0,59.0,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
6276_home,True,195,19,17,177,1,1.0,6.0,2.0,1.0,4.0,3.0,4.0,47.0,1.0,6.0,37.0,3.0,11.0,1.0,56.0,1.0,,,7.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6277_home,True,19,8,2,15,2,,,2.0,,,,1.0,,,1.0,6.0,3.0,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6280_home,True,9,4,1,8,0,,,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6281_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
6285_home,True,130,20,48,80,2,8.0,11.0,,9.0,11.0,,,8.0,,,14.0,3.0,,15.0,5.0,2.0,4.0,,1.0,2.0,1.0,,,,1.0,24.0,,5.0,,,,1.0,,,,,,,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,
6287_home,True,18,6,0,18,0,,,,,,,2.0,,,2.0,8.0,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6288_home,True,17,10,8,9,0,1.0,,4.0,1.0,1.0,,,,,1.0,3.0,2.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
6289_home,True,297,20,145,47,105,111.0,8.0,1.0,19.0,5.0,1.0,1.0,,,3.0,9.0,1.0,11.0,,3.0,105.0,,,3.0,,1.0,,,,,1.0,1.0,,,,3.0,,,,,,,,8.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
6290_home,True,26,8,6,18,2,,,2.0,,4.0,,,,,,5.0,,1.0,,6.0,2.0,,,,,,,,,,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6291_home,True,38,13,9,27,2,,,2.0,,,,,2.0,1.0,,2.0,3.0,,10.0,,2.0,,,,1.0,1.0,,,,2.0,,,6.0,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6292_home,True,106,18,33,73,0,2.0,5.0,,9.0,6.0,,,7.0,,,22.0,3.0,,14.0,7.0,,4.0,,2.0,2.0,,,,,1.0,8.0,,7.0,,,,1.0,,,,,,,2.0,,,,,,,,,4.0,,,,,,,,,,,,,,,
6295_home,True,7,4,1,6,0,,,1.0,,,,,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6296_home,True,39,12,18,19,2,,,2.0,,,,,2.0,1.0,,3.0,3.0,,2.0,,2.0,,,,1.0,,,,,2.0,,,15.0,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6297_home,True,37,11,20,15,2,,,2.0,,,,1.0,2.0,,,3.0,3.0,,,,2.0,,,,1.0,,,,,2.0,,,17.0,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6305_home,True,15,8,6,9,0,,,4.0,1.0,,,,,,1.0,3.0,2.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
6306_home,True,34,13,8,24,2,,1.0,2.0,,,,,2.0,1.0,,2.0,3.0,,8.0,,2.0,,,,1.0,,,,,2.0,,,4.0,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6307_home,True,5,3,0,5,0,,,,,,,,,,,3.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6309_home,True,105,15,11,93,1,1.0,,2.0,1.0,4.0,3.0,4.0,19.0,1.0,,7.0,3.0,11.0,1.0,45.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6312_home,True,40,12,21,17,2,,,2.0,,,,1.0,2.0,,,4.0,3.0,,,,2.0,,,,1.0,1.0,,,,2.0,,,18.0,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6313_home,True,26,10,5,21,0,,,2.0,,2.0,1.0,1.0,,,5.0,8.0,1.0,,,,,,,,2.0,,,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6316_home,True,71,10,10,59,2,,,,,,1.0,,,,,3.0,1.0,,,52.0,2.0,,1.0,1.0,1.0,,,,,,,,8.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
6318_home,True,65,10,9,38,18,2.0,5.0,,1.0,,,,4.0,,2.0,27.0,,,,,18.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
6320_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
6321_home,True,5,3,1,4,0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6323_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
6324_home,True,101,14,11,89,1,1.0,,2.0,1.0,4.0,3.0,4.0,19.0,1.0,,8.0,3.0,11.0,2.0,41.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6326_home,True,8,3,1,7,0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6328_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
6330_home,True,31,5,1,4,26,,,,,,,,,,,1.0,1.0,,,,26.0,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6332_home,True,46,13,1,44,1,,,,,,,2.0,,,1.0,18.0,1.0,,6.0,5.0,1.0,1.0,,,2.0,1.0,,,,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
6333_home,True,7,5,1,6,0,,,,,,,,,,,1.0,3.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6334_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
6335_home,True,39,8,26,11,2,,,2.0,,24.0,,1.0,,,,3.0,3.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6339_home,True,15,6,8,7,0,,,6.0,1.0,,,,,,,3.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
6340_home,True,37,7,25,10,2,,,2.0,,23.0,,1.0,,,,3.0,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6341_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
6342_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
6343_home,True,3,3,1,2,0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6345_home,True,67,8,4,47,16,,,2.0,,,,12.0,,,,8.0,1.0,,,,16.0,2.0,,25.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6347_home,True,70,8,4,47,19,,,2.0,,,,12.0,,,,8.0,1.0,,,,19.0,2.0,,25.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6349_home,True,3,2,1,2,0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6351_home,True,4,3,1,3,0,,,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6353_home,True,14,6,1,13,0,,,,,,,2.0,,,,3.0,3.0,,,4.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6355_home,True,3,2,1,2,0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6356_home,True,2,2,0,2,0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6357_home,True,13,6,1,6,6,,1.0,,,,,,,,,1.0,,,,,6.0,,,,2.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6358_home,True,25,11,8,15,2,,,2.0,,,,1.0,2.0,,,3.0,3.0,,,,2.0,,,,1.0,,,,,2.0,,,5.0,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6359_home,True,102,16,11,90,1,1.0,,2.0,1.0,4.0,3.0,3.0,20.0,1.0,,8.0,2.0,11.0,1.0,42.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6360_home,True,23,12,7,14,2,,1.0,2.0,,,,1.0,2.0,,,2.0,3.0,,,,2.0,,,,1.0,,,,,2.0,,,3.0,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6365_home,True,280,19,157,47,76,118.0,13.0,1.0,19.0,5.0,1.0,,,,3.0,9.0,1.0,11.0,,4.0,76.0,,,2.0,,1.0,,,,,1.0,1.0,,,,4.0,,,,,,,,8.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
6366_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
6368_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
6369_home,True,44,8,31,11,2,,,2.0,,29.0,,1.0,,,,3.0,3.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6370_home,True,50,14,21,25,4,,7.0,,2.0,8.0,1.0,,,,,5.0,2.0,,6.0,4.0,4.0,3.0,,,3.0,,,,,3.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
6372_home,True,54,8,7,39,8,,,,,,,,,,,6.0,8.0,,,,8.0,,,,1.0,,,,,,,,,3.0,,,,,,,7.0,,,,,,,,,2.0,,,19.0,,,,,,,,,,,,,,,
6375_home,True,79,16,21,51,7,,7.0,,2.0,8.0,1.0,,,,5.0,18.0,2.0,,6.0,4.0,7.0,3.0,,,3.0,,,,,3.0,,1.0,,,,8.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
6378_home,True,11,6,0,11,0,,,,,,,2.0,,,,3.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
6380_home,True,38,11,21,15,2,,,2.0,,,,1.0,2.0,,,3.0,3.0,,,,2.0,,,,1.0,,,,,2.0,,,18.0,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6383_home,True,3,2,1,2,0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6384_home,True,163,12,147,14,2,,6.0,2.0,,,,1.0,2.0,,,2.0,3.0,,,,2.0,,,,1.0,,,,,2.0,,,138.0,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6386_home,True,6,4,1,5,0,,,1.0,,,,,,,1.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6389_home,True,29,11,12,15,2,,,2.0,,,,1.0,2.0,,,3.0,3.0,,,,2.0,,,,1.0,,,,,2.0,,,9.0,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6392_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
6396_home,True,26,10,3,11,12,,1.0,,,1.0,,,,,2.0,,,,4.0,,12.0,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
6398_home,True,3,2,1,2,0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6400_home,True,24,10,6,18,0,,,2.0,,3.0,1.0,1.0,,,3.0,8.0,1.0,,,,,,,,2.0,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6402_home,True,140,12,22,54,64,6.0,6.0,2.0,,5.0,2.0,,,,2.0,1.0,2.0,,,45.0,64.0,,,,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6404_home,True,311,20,164,47,100,127.0,11.0,1.0,19.0,5.0,1.0,1.0,,,3.0,10.0,1.0,11.0,,3.0,100.0,,,3.0,,1.0,,,,,1.0,2.0,,,,1.0,,,,,,,,8.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
6407_home,True,78,13,13,18,47,3.0,1.0,,2.0,6.0,,,,,1.0,,4.0,,7.0,2.0,47.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,
6408_home,True,12,7,4,3,5,1.0,1.0,,,1.0,,,,,,2.0,,,,,5.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6409_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
6410_home,True,21,6,2,19,0,,,,,,,,,,,13.0,2.0,,,,,,2.0,,,,,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
