page_id,is_success,count,category_count,error_count,alert_count,contrast_count,error_label_missing,error_language_missing,error_button_empty,alert_alt_suspicious,alert_h1_missing,alert_link_redundant,alert_link_pdf,alert_text_small,contrast_contrast,alert_select_missing_label,alert_region_missing,error_alt_missing,error_link_empty,error_aria_menu_broken,alert_alt_duplicate,alert_label_orphaned,alert_heading_skipped,alert_link_suspicious,alert_event_handler,alert_text_justified,alert_heading_missing,alert_link_internal_broken,error_alt_link_missing,alert_youtube_video,alert_title_redundant,error_th_empty,alert_noscript,alert_image_title,alert_label_title,alert_accesskey,alert_table_layout,error_heading_empty,alert_alt_redundant,alert_legend_missing,alert_tabindex,alert_heading_possible,alert_underline,error_link_skip_broken,alert_fieldset_missing,alert_plugin,alert_alt_long,alert_javascript_jumpmenu,error_alt_spacer_missing,error_title_invalid,error_aria_reference_broken,alert_table_caption_possible,alert_link_powerpoint,alert_link_excel,alert_audio_video,alert_list_possible,error_label_multiple,error_meta_refresh,error_alt_area_missing,alert_flash,error_alt_map_missing,error_label_empty,alert_html5_video_audio,error_alt_input_missing,alert_link_word,alert_longdesc,error_marquee,error_blink,alert_applet
2686_home,True,23,4,1,4,18,,1.0,,,1.0,,,,18.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2687_home,True,4,3,0,3,1,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688_home,True,11,7,3,5,3,,1.0,1.0,,,1.0,,,3.0,,,1.0,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2689_home,True,6,4,2,1,3,1.0,1.0,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2691_home,True,6,2,0,1,5,,,,,,,,,5.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694_home,True,2,2,1,1,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695_home,True,3,3,1,2,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696_home,True,187,8,4,6,177,1.0,,,,1.0,,,,177.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2697_home,True,45,13,18,10,17,2.0,,,,,2.0,,,17.0,,,10.0,1.0,,,,1.0,2.0,,,,,1.0,,1.0,,,,,,,,,2.0,2.0,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,
2699_home,True,11,6,3,8,0,,1.0,,,1.0,,,,,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700_home,True,10,5,2,2,6,,1.0,,,,,,,6.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701_home,True,35,7,9,8,18,,,,,1.0,6.0,,,18.0,,,1.0,3.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2702_home,True,3,2,0,3,0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703_home,True,20,10,3,17,0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,3.0,7.0,1.0,,,,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
2704_home,True,14,6,0,14,0,,,,1.0,,1.0,,,,1.0,,,,,,,,1.0,,4.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705_home,True,21,5,2,4,15,,,,,,1.0,,,15.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707_home,True,68,14,12,19,37,9.0,,,,1.0,,1.0,1.0,37.0,5.0,1.0,,,,,3.0,1.0,1.0,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,
2708_home,True,5,3,2,3,0,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709_home,True,8,4,2,1,5,,1.0,1.0,,,,,,5.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710_home,True,3,3,1,2,0,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711_home,True,2,2,0,2,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713_home,True,6,5,1,3,2,,1.0,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714_home,True,34,8,15,10,9,,1.0,,,,,,3.0,9.0,,1.0,8.0,,,,,,,,,1.0,,6.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715_home,True,259,9,251,4,4,248.0,1.0,,1.0,1.0,,,,4.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
2716_home,True,29,12,8,17,4,3.0,1.0,,,,1.0,,3.0,4.0,1.0,1.0,3.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717_home,True,19,7,9,9,1,,,,,,3.0,,5.0,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,5.0,,,,,,,
2719_home,True,8,5,4,2,2,,,3.0,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2722_home,True,53,6,6,41,6,,,,,1.0,,,,6.0,,,1.0,,,,,,,,,,39.0,5.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723_home,True,10,8,3,6,1,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,2.0,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724_home,True,10,8,3,4,3,1.0,1.0,,,1.0,,,,3.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725_home,True,17,11,5,8,4,,1.0,,,1.0,,,1.0,4.0,,1.0,1.0,2.0,,,,,,,3.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
2726_home,True,12,4,3,3,6,,,,,,,,,6.0,,,2.0,,,,,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727_home,True,2,2,1,1,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728_home,True,144,12,30,103,11,13.0,1.0,,,,,,78.0,11.0,,,15.0,,,,5.0,6.0,,,2.0,,,,,,,,,,,6.0,,,,,,,,5.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,
2729_home,True,3,3,1,2,0,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730_home,True,3,3,1,2,0,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731_home,True,33,12,4,25,4,2.0,,,,,,,1.0,4.0,1.0,1.0,1.0,,,,,,,,17.0,1.0,,1.0,,,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732_home,True,20,10,2,16,2,,,,,,,2.0,,2.0,,1.0,,,,,,,,1.0,,1.0,,,,2.0,,,,,,8.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
2733_home,True,133,15,80,49,4,1.0,1.0,,,1.0,1.0,,3.0,4.0,1.0,1.0,75.0,,,,,,,36.0,3.0,,,2.0,,,,,1.0,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
2734_home,True,59,9,6,38,15,,,1.0,10.0,,13.0,,,15.0,,,,5.0,,,,1.0,4.0,,,,,,,,,,,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735_home,True,3,2,2,1,0,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736_home,True,53,12,14,31,8,,1.0,,,,2.0,,,8.0,,1.0,5.0,,,,,1.0,,18.0,,,,1.0,,,,1.0,,,,8.0,,,,,,,,,,,,6.0,,,,,,,,,,,,1.0,,,,,,,,
2738_home,True,27,12,7,16,4,1.0,1.0,,,,,2.0,,4.0,,1.0,3.0,,,,,,,6.0,1.0,1.0,,1.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
2739_home,True,2,2,1,1,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742_home,True,5,5,3,2,0,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
2744_home,True,20,8,4,16,0,1.0,1.0,,,,,,,,,1.0,2.0,,,,,,,9.0,2.0,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748_home,True,14,7,3,7,4,,1.0,,,,1.0,,,4.0,,,1.0,,,,,,1.0,,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749_home,True,28,7,2,26,0,,,,,,,2.0,,,,1.0,,2.0,,,,,1.0,19.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2754_home,True,53,12,18,23,12,1.0,1.0,,,,3.0,,,12.0,,1.0,,,,,,,1.0,7.0,,1.0,,15.0,,,,,,,,9.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
2755_home,True,27,4,0,27,0,,,,,,3.0,22.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756_home,True,3,3,1,2,0,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2757_home,True,11,6,5,6,0,,1.0,,,1.0,,,2.0,,,1.0,4.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758_home,True,3,3,2,1,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
2761_home,True,7,6,4,3,0,,1.0,,,,,,,,,1.0,2.0,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2762_home,True,35,10,7,6,22,1.0,1.0,,,,,,,22.0,1.0,1.0,4.0,,,,,,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2763_home,True,40,5,13,26,1,3.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,10.0,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2764_home,True,11,3,1,1,9,,1.0,,,,,,,9.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2765_home,True,185,7,1,88,96,,1.0,,,,,3.0,,96.0,,1.0,,,,,,,,,74.0,,,,,,,,,,,3.0,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2769_home,True,7,5,1,6,0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,3.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2770_home,True,43,5,14,14,15,,,,1.0,,11.0,,,15.0,,,,14.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771_home,True,16,4,0,8,8,,,,,,,,,8.0,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2772_home,True,18,8,5,12,1,4.0,,,,1.0,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,
2774_home,True,7,5,3,4,0,,,,,1.0,,,,,,1.0,3.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776_home,True,2,2,1,1,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777_home,True,5,3,1,1,3,,1.0,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780_home,True,5,4,1,2,2,,,,,,,,,2.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784_home,True,55,10,40,15,0,1.0,,2.0,,1.0,8.0,,,,,,,26.0,,,,5.0,,,,,,6.0,,,,1.0,,,,,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
2785_home,True,7,4,0,6,1,,,,,,1.0,,,1.0,,,,,,,,,,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786_home,True,4,4,1,3,0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
2788_home,True,9,9,5,3,1,1.0,1.0,,,,1.0,,,1.0,,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789_home,True,21,6,3,8,10,1.0,1.0,,,,,,,10.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790_home,True,2,2,1,1,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791_home,True,24,5,8,16,0,7.0,1.0,,,,1.0,,,,,,,,,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793_home,True,13,4,1,2,10,,,,,,1.0,,,10.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794_home,True,10,5,6,4,0,,,3.0,2.0,,1.0,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795_home,True,2,2,0,2,0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796_home,True,19,8,1,8,10,,1.0,,,,1.0,,1.0,10.0,,1.0,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798_home,True,6,5,1,5,0,,1.0,,,,,,,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799_home,True,14,7,3,7,4,2.0,,1.0,,,,,,4.0,3.0,,,,,,,1.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801_home,True,12,9,3,7,2,1.0,1.0,,,,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2802_home,True,34,7,5,20,9,,,4.0,,,14.0,,,9.0,,,1.0,,,,1.0,,,,,,,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803_home,True,20,10,4,15,1,,,,,,6.0,,1.0,1.0,1.0,,,3.0,,1.0,,,,,,,,,,,,,,1.0,,,,,2.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2804_home,True,29,4,0,21,8,,,,,,10.0,,,8.0,,,,,,,,,6.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805_home,True,7,5,3,2,2,,1.0,,,,,,,2.0,1.0,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807_home,True,27,8,6,19,2,1.0,1.0,,,,9.0,,,2.0,,,,1.0,,,,2.0,,,,,,3.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808_home,True,28,8,10,6,12,3.0,1.0,,,,1.0,,,12.0,,1.0,3.0,,,,,,,,4.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811_home,True,2,2,1,1,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814_home,True,76,12,6,66,4,,,,,,,2.0,2.0,4.0,,1.0,1.0,1.0,,,,,,,28.0,1.0,,4.0,,10.0,,1.0,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815_home,True,5,1,0,0,5,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816_home,True,10,8,4,6,0,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
2817_home,True,12,4,0,8,4,,,,,,1.0,6.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819_home,True,8,5,1,7,0,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821_home,True,13,5,3,10,0,,,,,,,,2.0,,,,2.0,,,,,1.0,,,7.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822_home,True,19,6,1,5,13,,1.0,,2.0,,,1.0,,13.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2824_home,True,15,8,5,3,7,1.0,1.0,,,,1.0,,,7.0,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
2825_home,True,217,16,13,203,1,6.0,1.0,,,,18.0,,,1.0,,1.0,1.0,,,,,,123.0,12.0,22.0,1.0,,,,1.0,1.0,,,,,2.0,,,,,,16.0,,,,,7.0,,,,,,,,,,,,,,,,4.0,,,,,
2826_home,True,3,3,1,2,0,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2828_home,True,5,1,0,0,5,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2830_home,True,86,9,9,72,5,,,,,,3.0,,1.0,5.0,,,,,,3.0,,6.0,,,,,1.0,9.0,,55.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2831_home,True,11,3,2,0,9,1.0,1.0,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2832_home,True,6,2,2,0,4,,,,,,,,,4.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2833_home,True,6,6,2,3,1,,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
2834_home,True,385,21,26,323,36,5.0,,,,,4.0,6.0,3.0,36.0,,,2.0,1.0,1.0,,,4.0,6.0,2.0,269.0,,,3.0,1.0,9.0,,,,,,4.0,,,,,,,,1.0,,,,,,10.0,,,,14.0,,2.0,,,,,2.0,,,,,,,
2835_home,True,3,3,1,2,0,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2836_home,True,177,13,37,140,0,34.0,,1.0,,1.0,11.0,,3.0,,11.0,1.0,1.0,,,,,,,,81.0,,,1.0,,7.0,,,,,,14.0,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,
2837_home,True,16,11,6,10,0,,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,1.0,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2838_home,True,2,2,1,1,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2839_home,True,28,3,27,1,0,,1.0,,,,,,,,,1.0,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2841_home,True,81,14,42,36,3,36.0,1.0,,3.0,,,,,3.0,10.0,1.0,,,,2.0,,,,,,1.0,,5.0,,,,,,,,14.0,,,,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0
2842_home,True,56,8,24,30,2,21.0,1.0,,,,1.0,,,2.0,,,,,,,,,,,28.0,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2845_home,True,2,2,1,1,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2846_home,True,4,4,2,2,0,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
2850_home,True,2,2,1,1,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2852_home,True,36,6,0,35,1,,,,,,26.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,5.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2855_home,True,114,12,32,48,34,16.0,1.0,,6.0,,11.0,,14.0,34.0,,,5.0,,3.0,5.0,,1.0,,11.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2856_home,True,6,3,0,2,4,,,,,,1.0,,,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2857_home,True,2,2,1,1,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
2858_home,True,2,2,0,2,0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2859_home,True,2,2,1,1,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2860_home,True,7,4,3,1,3,,,,,,1.0,,,3.0,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2861_home,True,55,10,10,15,30,4.0,1.0,,,,,,,30.0,,1.0,5.0,,,,2.0,,,,,1.0,,,,8.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2862_home,True,17,11,5,12,0,,,,,,1.0,3.0,,,,,1.0,2.0,,,,,2.0,,,,,1.0,1.0,,,,,,,,1.0,2.0,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
2863_home,True,32,7,2,4,26,1.0,,,1.0,,1.0,,,26.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2864_home,True,15,6,3,6,6,,1.0,1.0,,,,,,6.0,,,1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2865_home,True,38,9,3,9,26,,1.0,,,1.0,1.0,,,26.0,,,,1.0,,3.0,,1.0,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2866_home,True,36,7,10,9,17,,,,,1.0,1.0,,,17.0,,,,10.0,,3.0,,,,,,,,,,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2867_home,True,96,7,30,26,40,3.0,,,,,23.0,,,40.0,,,4.0,21.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
2868_home,True,2,2,1,1,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2869_home,True,16,5,2,4,10,,1.0,,,,,,,10.0,,1.0,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2870_home,True,69,7,0,6,63,,,,,1.0,,,,63.0,,1.0,,,,,,,1.0,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2872_home,True,25,5,11,3,11,4.0,,,,,,,,11.0,,,7.0,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2873_home,True,31,10,3,16,12,,1.0,,,1.0,8.0,1.0,,12.0,,,1.0,1.0,,3.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2874_home,True,6,2,0,1,5,,,,,1.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2875_home,True,26,9,9,4,13,4.0,,2.0,,1.0,1.0,,,13.0,,,1.0,,,,,1.0,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2876_home,True,6,5,3,3,0,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2877_home,True,24,7,1,5,18,,1.0,,,,,,,18.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
