page_category,page_id,page_type,page_url,issue_id,issue_desc,issue_impact,issue_help,issue_url,violations,passes,total_checks,failure_rate
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,color-contrast,"Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds",serious,"Elements must meet minimum color contrast ratio thresholds",https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=playwright,3,164,167,0.017964071856287425
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,heading-order,"Ensures the order of headings is semantically correct",moderate,"Heading levels should only increase by one",https://dequeuniversity.com/rules/axe/4.8/heading-order?application=playwright,1,10,11,0.09090909090909091
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,html-has-lang,"Ensures every HTML document has a lang attribute",serious,"<html> element must have a lang attribute",https://dequeuniversity.com/rules/axe/4.8/html-has-lang?application=playwright,1,0,1,1
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,landmark-one-main,"Ensures the document has a main landmark",moderate,"Document should have one main landmark",https://dequeuniversity.com/rules/axe/4.8/landmark-one-main?application=playwright,1,0,1,1
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,landmark-unique,"Landmarks should have a unique role or role/label/title (i.e. accessible name) combination",null,"Ensures landmarks are unique",https://dequeuniversity.com/rules/axe/4.8/landmark-unique?application=playwright,1,1,2,0.5
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,region,"Ensures all page content is contained by landmarks",moderate,"All page content should be contained by landmarks",https://dequeuniversity.com/rules/axe/4.8/region?application=playwright,147,388,535,0.27476635514018694
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,aria-allowed-attr,"Ensures an element's role supports its ARIA attributes",null,"Elements must only use supported ARIA attributes",https://dequeuniversity.com/rules/axe/4.8/aria-allowed-attr?application=playwright,0,37,37,0
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,aria-allowed-role,"Ensures role attribute has an appropriate value for the element",minor,"ARIA role should be appropriate for the element",https://dequeuniversity.com/rules/axe/4.8/aria-allowed-role?application=playwright,0,32,32,0
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,aria-command-name,"Ensures every ARIA button, link and menuitem has an accessible name",null,"ARIA commands must have an accessible name",https://dequeuniversity.com/rules/axe/4.8/aria-command-name?application=playwright,0,13,13,0
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,aria-conditional-attr,"Ensures ARIA attributes are used as described in the specification of the element's role",null,"ARIA attributes must be used as specified for the element's role",https://dequeuniversity.com/rules/axe/4.8/aria-conditional-attr?application=playwright,0,37,37,0
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,aria-deprecated-role,"Ensures elements do not use deprecated roles",null,"Deprecated ARIA roles must not be used",https://dequeuniversity.com/rules/axe/4.8/aria-deprecated-role?application=playwright,0,23,23,0
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,aria-hidden-body,"Ensures aria-hidden="true" is not present on the document body.",null,"aria-hidden="true" must not be present on the document body",https://dequeuniversity.com/rules/axe/4.8/aria-hidden-body?application=playwright,0,1,1,0
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,aria-hidden-focus,"Ensures aria-hidden elements are not focusable nor contain focusable elements",null,"ARIA hidden element must not be focusable or contain focusable elements",https://dequeuniversity.com/rules/axe/4.8/aria-hidden-focus?application=playwright,0,76,76,0
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,aria-prohibited-attr,"Ensures ARIA attributes are not prohibited for an element's role",null,"Elements must only use permitted ARIA attributes",https://dequeuniversity.com/rules/axe/4.8/aria-prohibited-attr?application=playwright,0,37,37,0
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,aria-required-attr,"Ensures elements with ARIA roles have all required ARIA attributes",null,"Required ARIA attributes must be provided",https://dequeuniversity.com/rules/axe/4.8/aria-required-attr?application=playwright,0,23,23,0
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,aria-roles,"Ensures all elements with a role attribute use a valid value",null,"ARIA roles used must conform to valid values",https://dequeuniversity.com/rules/axe/4.8/aria-roles?application=playwright,0,23,23,0
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,aria-valid-attr-value,"Ensures all ARIA attributes have valid values",null,"ARIA attributes must conform to valid values",https://dequeuniversity.com/rules/axe/4.8/aria-valid-attr-value?application=playwright,0,37,37,0
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,aria-valid-attr,"Ensures attributes that begin with aria- are valid ARIA attributes",null,"ARIA attributes must conform to valid names",https://dequeuniversity.com/rules/axe/4.8/aria-valid-attr?application=playwright,0,37,37,0
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,avoid-inline-spacing,"Ensure that text spacing set through style attributes can be adjusted with custom stylesheets",null,"Inline text spacing must be adjustable with custom stylesheets",https://dequeuniversity.com/rules/axe/4.8/avoid-inline-spacing?application=playwright,0,58,58,0
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,button-name,"Ensures buttons have discernible text",null,"Buttons must have discernible text",https://dequeuniversity.com/rules/axe/4.8/button-name?application=playwright,0,7,7,0
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,bypass,"Ensures each page has at least one mechanism for a user to bypass navigation and jump straight to the content",null,"Page must have means to bypass repeated blocks",https://dequeuniversity.com/rules/axe/4.8/bypass?application=playwright,0,1,1,0
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,document-title,"Ensures each HTML document contains a non-empty <title> element",null,"Documents must have <title> element to aid in navigation",https://dequeuniversity.com/rules/axe/4.8/document-title?application=playwright,0,1,1,0
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,empty-heading,"Ensures headings have discernible text",null,"Headings should not be empty",https://dequeuniversity.com/rules/axe/4.8/empty-heading?application=playwright,0,11,11,0
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,empty-table-header,"Ensures table headers have discernible text",null,"Table header text should not be empty",https://dequeuniversity.com/rules/axe/4.8/empty-table-header?application=playwright,0,1,1,0
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,form-field-multiple-labels,"Ensures form field does not have multiple label elements",null,"Form field must not have multiple label elements",https://dequeuniversity.com/rules/axe/4.8/form-field-multiple-labels?application=playwright,0,27,27,0
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,label-title-only,"Ensures that every form element has a visible label and is not solely labeled using hidden labels, or the title or aria-describedby attributes",null,"Form elements should have a visible label",https://dequeuniversity.com/rules/axe/4.8/label-title-only?application=playwright,0,27,27,0
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,label,"Ensures every form element has a label",null,"Form elements must have labels",https://dequeuniversity.com/rules/axe/4.8/label?application=playwright,0,27,27,0
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,landmark-banner-is-top-level,"Ensures the banner landmark is at top level",null,"Banner landmark should not be contained in another landmark",https://dequeuniversity.com/rules/axe/4.8/landmark-banner-is-top-level?application=playwright,0,1,1,0
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,landmark-no-duplicate-banner,"Ensures the document has at most one banner landmark",null,"Document should not have more than one banner landmark",https://dequeuniversity.com/rules/axe/4.8/landmark-no-duplicate-banner?application=playwright,0,1,1,0
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,link-name,"Ensures links have discernible text",serious,"Links must have discernible text",https://dequeuniversity.com/rules/axe/4.8/link-name?application=playwright,0,32,32,0
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,meta-viewport-large,"Ensures <meta name="viewport"> can scale a significant amount",null,"Users should be able to zoom and scale the text up to 500%",https://dequeuniversity.com/rules/axe/4.8/meta-viewport-large?application=playwright,0,1,1,0
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,meta-viewport,"Ensures <meta name="viewport"> does not disable text scaling and zooming",null,"Zooming and scaling must not be disabled",https://dequeuniversity.com/rules/axe/4.8/meta-viewport?application=playwright,0,1,1,0
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,nested-interactive,"Ensures interactive controls are not nested as they are not always announced by screen readers or can cause focus problems for assistive technologies",serious,"Interactive controls must not be nested",https://dequeuniversity.com/rules/axe/4.8/nested-interactive?application=playwright,0,50,50,0
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,page-has-heading-one,"Ensure that the page, or at least one of its frames contains a level-one heading",null,"Page should contain a level-one heading",https://dequeuniversity.com/rules/axe/4.8/page-has-heading-one?application=playwright,0,1,1,0
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,scope-attr-valid,"Ensures the scope attribute is used correctly on tables",null,"scope attribute should be used correctly",https://dequeuniversity.com/rules/axe/4.8/scope-attr-valid?application=playwright,0,8,8,0
